Función, BestFitness
1,7.442882e+04
2,7.210548e+02
3,2.325652e+03
4,3.417141e+01
5,1.868001e+01
6,2.103522e-02
7,3.840334e-03
8,2.566993e+00
9,2.566993e+00
10,6.214346e+01
11,4.854972e+01
12,8.757960e-01
13,8.988524e-02
14,3.476123e-01
15,9.787987e-01
16,1.238459e+00
17,6.443561e+03
18,8.134399e+03
19,3.598926e-01
20,3.789253e+03
21,1.605634e+03
22,5.257432e+00
23,3.294580e+02
24,1.093425e+02
25,1.824380e+02
26,1.000831e+02
27,1.988184e+02
28,3.800308e+02
29,5.894322e+02
30,5.795174e+02
