Función, BestFitness
1,1.398907e+06
2,2.926174e+03
3,8.588328e+03
4,2.275255e+01
5,2.036943e+01
6,2.700929e+00
7,9.184817e-02
8,1.138557e+01
9,1.586004e+01
10,2.854714e+02
11,8.669033e+02
12,8.295165e-01
13,2.115552e-01
14,4.172998e-01
15,1.441494e+00
16,3.140054e+00
17,2.142099e+05
18,1.054537e+04
19,2.180825e+00
20,8.919216e+03
21,2.520949e+04
22,5.284157e+01
23,3.296513e+02
24,1.337679e+02
25,1.942468e+02
26,1.002338e+02
27,2.992263e+02
28,4.234994e+02
29,7.444321e+04
30,1.067047e+03
