Función, BestFitness
1,1.401911e+06
2,5.243377e+03
3,3.981667e+03
4,2.637849e+01
5,1.870823e+01
6,8.596633e-01
7,2.273072e-02
8,5.447025e+00
9,8.084617e+00
10,7.747920e+01
11,4.701077e+02
12,2.754322e-01
13,1.169263e-01
14,2.597046e-01
15,1.131419e+00
16,2.106933e+00
17,2.346675e+04
18,3.813086e+03
19,1.147963e+00
20,1.633842e+03
21,2.854811e+03
22,1.471278e+01
23,3.294919e+02
24,1.183286e+02
25,1.721993e+02
26,1.001142e+02
27,1.214675e+02
28,4.011130e+02
29,5.547460e+02
30,7.314562e+02
