Función, BestFitness
1,1.723196e+06
2,1.699603e+03
3,2.782854e+03
4,1.867475e+01
5,1.912759e+01
6,6.820141e-01
7,2.654053e-02
8,5.776412e+00
9,6.829815e+00
10,9.340211e+01
11,4.675282e+02
12,4.488135e-01
13,1.087476e-01
14,2.999146e-01
15,1.029248e+00
16,2.076638e+00
17,1.829650e+04
18,3.397216e+03
19,1.092322e+00
20,2.021971e+03
21,3.677417e+03
22,2.189498e+01
23,3.294757e+02
24,1.164500e+02
25,1.777126e+02
26,1.001153e+02
27,1.281538e+02
28,3.927675e+02
29,5.198564e+02
30,6.739635e+02
