Función, BestFitness
1,1.575266e+05
2,1.067223e+03
3,1.588279e+03
4,1.611350e+01
5,1.984670e+01
6,6.836513e-01
7,2.319214e-02
8,5.700170e+00
9,5.950711e+00
10,7.795400e+01
11,3.268465e+02
12,2.276049e-01
13,9.428469e-02
14,2.780470e-01
15,8.569775e-01
16,1.926282e+00
17,3.055720e+04
18,2.098599e+03
19,1.033826e+00
20,1.939531e+03
21,1.448676e+03
22,1.241483e+01
23,3.294580e+02
24,1.168132e+02
25,1.749167e+02
26,1.000918e+02
27,2.621521e+02
28,3.755315e+02
29,4.485089e+02
30,6.156748e+02
