Función, BestFitness
1,3.599274e+08
2,1.623014e+10
3,7.561706e+04
4,1.875215e+03
5,2.062840e+01
6,2.571438e+01
7,1.553885e+02
8,1.177442e+02
9,1.457067e+02
10,3.843384e+03
11,5.047701e+03
12,6.397401e-01
13,3.533495e+00
14,6.352695e+01
15,1.055300e+03
16,1.282979e+01
17,2.091603e+07
18,9.809449e+07
19,1.932831e+02
20,5.700378e+04
21,5.375597e+06
22,7.175717e+02
23,3.999019e+02
24,2.485288e+02
25,2.121977e+02
26,1.388287e+02
27,1.039028e+03
28,4.304910e+03
29,1.205514e+08
30,6.668705e+05
