Función, BestFitness
1,1.636181e+07
2,2.318443e+07
3,2.675186e+04
4,1.227371e+02
5,2.088340e+01
6,8.389830e+00
7,9.103060e-01
8,1.321342e+02
9,2.006371e+02
10,1.972924e+03
11,4.164463e+03
12,1.668922e+00
13,6.184021e-01
14,8.823791e-01
15,3.217033e+01
16,1.302656e+01
17,9.893327e+05
18,3.447163e+03
19,8.306126e+00
20,4.677212e+04
21,5.282574e+05
22,2.471523e+02
23,3.158203e+02
24,2.368376e+02
25,2.072099e+02
26,1.005794e+02
27,5.152211e+02
28,8.685943e+02
29,1.274642e+06
30,3.693062e+03
