Función, BestFitness
1,1.831165e+06
2,1.029120e+04
3,1.198910e+04
4,7.588295e+01
5,2.094593e+01
6,2.755008e+00
7,3.692625e-04
8,1.581986e+01
9,1.856921e+01
10,3.315417e+02
11,7.259022e+02
12,1.388025e+00
13,1.218324e-01
14,3.942749e-01
15,3.183711e+00
16,1.170273e+01
17,6.417359e+05
18,1.428244e+03
19,8.633944e+00
20,2.032917e+04
21,2.886532e+05
22,1.940403e+02
23,3.152455e+02
24,2.342454e+02
25,2.083812e+02
26,1.001181e+02
27,3.605172e+02
28,8.734397e+02
29,1.604620e+03
30,3.524577e+03
