Función, BestFitness
1,3.968662e+08
2,1.258196e+10
3,1.122644e+05
4,1.322213e+03
5,2.086335e+01
6,2.653940e+01
7,1.244568e+02
8,1.049630e+02
9,1.435546e+02
10,3.543925e+03
11,5.099768e+03
12,1.675714e+00
13,3.069860e+00
14,4.750991e+01
15,1.485786e+04
16,1.289615e+01
17,3.202036e+07
18,1.209151e+08
19,1.723501e+02
20,1.328210e+05
21,6.721576e+06
22,7.906415e+02
23,3.998969e+02
24,2.677361e+02
25,2.285239e+02
26,1.494198e+02
27,1.020850e+03
28,3.396776e+03
29,3.427427e+07
30,3.200180e+05
