Función, BestFitness
1,5.313976e+07
2,1.369562e+09
3,6.167058e+04
4,1.693100e+02
5,2.106878e+01
6,1.826838e+01
7,6.138710e+00
8,8.788585e+01
9,1.709519e+02
10,3.123045e+03
11,5.529725e+03
12,2.679272e+00
13,7.886110e-01
14,2.299978e+00
15,6.350700e+04
16,1.348828e+01
17,4.235130e+06
18,6.888745e+03
19,2.512205e+01
20,5.048612e+04
21,9.746742e+05
22,6.726335e+02
23,3.303707e+02
24,2.501990e+02
25,2.098644e+02
26,1.120921e+02
27,8.066888e+02
28,1.141347e+03
29,1.377608e+06
30,1.347169e+04
