Función, BestFitness
1,1.357968e+08
2,1.488637e+09
3,6.924244e+04
4,3.072944e+02
5,2.082544e+01
6,1.787467e+01
7,1.921327e+01
8,6.190122e+01
9,9.195412e+01
10,2.471571e+03
11,4.544626e+03
12,1.492676e+00
13,4.871338e-01
14,1.140662e+00
15,2.690882e+02
16,1.281343e+01
17,9.756619e+06
18,4.878678e+06
19,8.492355e+01
20,6.356151e+04
21,1.678480e+06
22,5.734567e+02
23,3.335088e+02
24,2.496102e+02
25,2.238259e+02
26,1.160456e+02
27,7.838996e+02
28,1.493715e+03
29,1.128138e+06
30,3.273962e+04
