Función, BestFitness
1,1.268761e+05
2,1.454770e+03
3,9.837310e+02
4,2.425647e+01
5,1.809216e+01
6,6.849215e-01
7,2.563476e-02
8,3.628580e+00
9,6.402868e+00
10,6.784593e+01
11,2.110215e+02
12,1.941259e-01
13,8.939456e-02
14,2.704565e-01
15,8.974412e-01
16,1.681382e+00
17,4.412943e+03
18,3.279667e+03
19,1.047874e+00
20,1.081121e+03
21,9.904027e+02
22,1.017420e+01
23,3.294581e+02
24,1.169636e+02
25,1.625371e+02
26,1.000938e+02
27,8.727936e+01
28,3.815744e+02
29,4.570413e+02
30,6.433967e+02
