Función, BestFitness
1,6.502600e+05
2,4.475454e+03
3,1.632963e+03
4,1.751423e+01
5,2.010527e+01
6,2.203323e+00
7,5.401123e-02
8,7.269625e+00
9,9.855534e+00
10,1.690746e+02
11,5.501716e+02
12,2.491895e-01
13,1.682568e-01
14,2.964575e-01
15,1.041928e+00
16,2.778245e+00
17,4.481991e+04
18,2.365142e+03
19,1.508376e+00
20,1.249428e+03
21,2.365898e+03
22,2.182257e+01
23,3.294580e+02
24,1.234484e+02
25,1.803463e+02
26,1.001367e+02
27,2.066572e+02
28,4.070709e+02
29,4.125093e+02
30,8.559850e+02
