Función, BestFitness
1,5.177160e+06
2,9.351621e+03
3,2.861287e+03
4,9.542401e+01
5,2.067736e+01
6,6.951957e+00
7,2.663877e-02
8,2.777446e+01
9,4.165245e+01
10,5.786570e+02
11,1.390699e+03
12,2.129944e-01
13,2.022645e-01
14,2.937256e-01
15,4.099096e+00
16,9.465080e+00
17,3.839673e+05
18,4.746561e+02
19,6.674255e+00
20,7.884379e+03
21,1.927107e+05
22,1.973190e+02
23,3.152451e+02
24,2.317566e+02
25,2.069666e+02
26,1.002156e+02
27,4.231728e+02
28,8.973125e+02
29,1.297727e+03
30,2.718927e+03
