1000,1,7.19264e+07
2000,1,2.73351e+07
3000,1,1.11118e+07
4000,1,6.28182e+06
5000,1,6.19582e+06
6000,1,6.19582e+06
7000,1,4.75846e+06
8000,1,3.46721e+06
9000,1,2.83521e+06
10000,1,2.83521e+06
11000,1,2.44989e+06
12000,1,2.2065e+06
13000,1,1.82688e+06
14000,1,1.59849e+06
15000,1,1.27276e+06
16000,1,1.1811e+06
17000,1,1.00758e+06
18000,1,973924
19000,1,701159
20000,1,698253
21000,1,666333
22000,1,613202
23000,1,583175
24000,1,569454
25000,1,484598
26000,1,444248
27000,1,418695
28000,1,410389
29000,1,409355
30000,1,406421
31000,1,400319
32000,1,396817
33000,1,394644
34000,1,389839
35000,1,388534
36000,1,385225
37000,1,383264
38000,1,381512
39000,1,373305
40000,1,362007
41000,1,355957
42000,1,347892
43000,1,331561
44000,1,309423
45000,1,307696
46000,1,302493
47000,1,294688
48000,1,287789
49000,1,263192
50000,1,261577
51000,1,251075
52000,1,248699
53000,1,245464
54000,1,239289
55000,1,235484
56000,1,233495
57000,1,231709
58000,1,230876
59000,1,230065
60000,1,229324
61000,1,229151
62000,1,228414
63000,1,227989
64000,1,227339
65000,1,226179
66000,1,225695
67000,1,223516
68000,1,222507
69000,1,220910
70000,1,220559
71000,1,219737
72000,1,219226
73000,1,218411
74000,1,217750
75000,1,217301
76000,1,216959
77000,1,216379
78000,1,215777
79000,1,215409
80000,1,214428
81000,1,213047
82000,1,211945
83000,1,211560
84000,1,211135
85000,1,210879
86000,1,210249
87000,1,209711
88000,1,208956
89000,1,207461
90000,1,206804
91000,1,206767
92000,1,204951
93000,1,203417
94000,1,201769
95000,1,201243
96000,1,200109
97000,1,199826
98000,1,197599
99000,1,196840
1000,1,8.84037e+07
2000,1,3.50659e+07
3000,1,2.36547e+07
4000,1,1.44618e+07
5000,1,6.33582e+06
6000,1,4.49408e+06
7000,1,4.49408e+06
8000,1,3.94971e+06
9000,1,2.97874e+06
10000,1,2.57356e+06
11000,1,2.54506e+06
12000,1,2.54506e+06
13000,1,1.86589e+06
14000,1,1.7967e+06
15000,1,1.60322e+06
16000,1,1.48762e+06
17000,1,1.36173e+06
18000,1,1.1476e+06
19000,1,1.12066e+06
20000,1,1.08917e+06
21000,1,1.07248e+06
22000,1,1.05514e+06
23000,1,1.0527e+06
24000,1,957891
25000,1,937071
26000,1,895022
27000,1,826970
28000,1,689673
29000,1,570606
30000,1,447180
31000,1,432558
32000,1,403208
33000,1,255141
34000,1,220602
35000,1,146647
36000,1,141045
37000,1,136142
38000,1,114447
39000,1,95505.1
40000,1,89370.8
41000,1,86421.3
42000,1,79403.4
43000,1,76881.5
44000,1,75540.5
45000,1,72997.2
46000,1,72564.1
47000,1,71601.5
48000,1,68961.2
49000,1,67002.3
50000,1,66130.5
51000,1,65972.4
52000,1,65622.1
53000,1,65079.9
54000,1,64490.5
55000,1,63303.3
56000,1,62823.5
57000,1,62427.6
58000,1,62099.1
59000,1,61993.8
60000,1,61710.1
61000,1,61171.1
62000,1,61158.1
63000,1,61079
64000,1,61019.2
65000,1,60991.2
66000,1,60909.7
67000,1,60814.3
68000,1,60745.1
69000,1,60642.3
70000,1,60337.8
71000,1,60288
72000,1,59891.1
73000,1,59782.7
74000,1,59761.2
75000,1,59666.9
76000,1,59544.4
77000,1,59442.7
78000,1,59380.2
79000,1,59285.4
80000,1,59190.4
81000,1,59055.5
82000,1,58882.5
83000,1,58581.2
84000,1,58404.5
85000,1,58063.9
86000,1,57631.4
87000,1,57366.4
88000,1,57129.5
89000,1,57045.8
90000,1,56961
91000,1,56424.9
92000,1,56343.9
93000,1,56183.4
94000,1,55856.5
95000,1,55540.8
96000,1,55054.7
97000,1,55007.7
98000,1,54759.3
99000,1,54759.3
1000,1,1.87088e+07
2000,1,1.86317e+07
3000,1,1.65708e+07
4000,1,1.21998e+07
5000,1,9.46634e+06
6000,1,8.62393e+06
7000,1,8.22559e+06
8000,1,5.86404e+06
9000,1,4.91561e+06
10000,1,4.48536e+06
11000,1,4.00066e+06
12000,1,3.62802e+06
13000,1,3.50273e+06
14000,1,3.09763e+06
15000,1,2.9025e+06
16000,1,2.56878e+06
17000,1,2.43126e+06
18000,1,1.78904e+06
19000,1,1.76656e+06
20000,1,1.46406e+06
21000,1,1.39019e+06
22000,1,1.07084e+06
23000,1,991702
24000,1,836972
25000,1,744087
26000,1,642085
27000,1,615774
28000,1,605079
29000,1,579995
30000,1,575736
31000,1,563541
32000,1,548174
33000,1,516042
34000,1,479751
35000,1,455626
36000,1,435678
37000,1,421118
38000,1,413332
39000,1,397966
40000,1,380058
41000,1,366684
42000,1,365858
43000,1,363064
44000,1,359064
45000,1,329612
46000,1,304526
47000,1,283434
48000,1,261903
49000,1,258821
50000,1,249198
51000,1,231917
52000,1,211687
53000,1,204651
54000,1,170726
55000,1,118996
56000,1,80721.7
57000,1,80721.7
58000,1,51386.5
59000,1,48806.9
60000,1,37347.5
61000,1,37347.5
62000,1,32041.7
63000,1,30595.6
64000,1,29249.9
65000,1,29249.9
66000,1,28644.9
67000,1,27977.5
68000,1,27751.6
69000,1,27489.9
70000,1,27343.2
71000,1,27256.1
72000,1,27063.3
73000,1,27022.5
74000,1,26873
75000,1,26756
76000,1,26291.7
77000,1,26172.7
78000,1,25567.2
79000,1,24514.9
80000,1,24251
81000,1,23127.5
82000,1,22738.2
83000,1,22511.9
84000,1,21268.2
85000,1,20519.8
86000,1,18501.6
87000,1,18076.4
88000,1,17253.1
89000,1,16961
90000,1,14188
91000,1,14188
92000,1,13916.2
93000,1,13532.6
94000,1,13398.4
95000,1,13052
96000,1,12000.3
97000,1,11778.6
98000,1,11092.1
99000,1,10045.6
1000,1,2.94764e+07
2000,1,1.63627e+07
3000,1,1.18649e+07
4000,1,7.35707e+06
5000,1,7.35707e+06
6000,1,3.23689e+06
7000,1,1.06869e+06
8000,1,1.06869e+06
9000,1,745525
10000,1,538042
11000,1,336597
12000,1,336597
13000,1,277823
14000,1,244107
15000,1,212227
16000,1,180551
17000,1,153760
18000,1,144851
19000,1,125080
20000,1,100815
21000,1,98892.6
22000,1,95624.3
23000,1,94182.2
24000,1,93545.8
25000,1,93345.1
26000,1,92721.1
27000,1,92447.1
28000,1,91928.1
29000,1,91733.2
30000,1,91205
31000,1,90788.6
32000,1,90442.9
33000,1,90376.3
34000,1,90286.9
35000,1,89928.6
36000,1,89327.9
37000,1,89018.4
38000,1,88505.7
39000,1,88334.2
40000,1,87961.1
41000,1,87095.9
42000,1,86884.6
43000,1,85846.2
44000,1,85721.8
45000,1,85326.6
46000,1,85232.2
47000,1,84933.9
48000,1,84509.6
49000,1,84071.9
50000,1,83663.5
51000,1,83634
52000,1,83290.4
53000,1,82387.6
54000,1,82261.4
55000,1,82038.1
56000,1,81934.1
57000,1,81449.2
58000,1,81314.8
59000,1,81011.8
60000,1,80769.9
61000,1,80463.4
62000,1,80451
63000,1,80190.8
64000,1,79998.9
65000,1,79641
