1000,1,2.40932e+07
2000,1,2.40326e+07
3000,1,1.92463e+07
4000,1,7.40569e+06
5000,1,2.21622e+08
6000,1,1.07021e+07
7000,1,4.5764e+06
8000,1,6.88253e+07
9000,1,3.58177e+07
10000,1,4.08873e+06
11000,1,4.08873e+06
12000,1,4.06498e+06
13000,1,7.26046e+06
14000,1,7.25947e+06
15000,1,3.99157e+06
16000,1,3.76904e+06
17000,1,3.63335e+06
18000,1,2.40322e+07
19000,1,2.2212e+07
20000,1,4.06011e+06
21000,1,4.06006e+06
22000,1,4.06006e+06
23000,1,7.25941e+06
24000,1,7.2594e+06
25000,1,3.56198e+06
26000,1,3.50422e+06
27000,1,3.424e+06
28000,1,3.59357e+06
29000,1,3.59357e+06
30000,1,3.59255e+06
31000,1,3.59212e+06
32000,1,4.06006e+06
33000,1,4.06006e+06
34000,1,4.06006e+06
35000,1,3.39595e+06
36000,1,3.3743e+06
37000,1,3.424e+06
38000,1,3.424e+06
39000,1,3.424e+06
40000,1,3.5921e+06
41000,1,3.5921e+06
42000,1,3.33894e+06
43000,1,1.94583e+06
44000,1,1.86859e+06
45000,1,3.31504e+06
46000,1,3.30487e+06
47000,1,3.424e+06
48000,1,3.424e+06
49000,1,3.424e+06
50000,1,3.42382e+06
51000,1,3.42366e+06
52000,1,1.85547e+06
53000,1,1.85388e+06
54000,1,1.85367e+06
55000,1,1.8618e+06
56000,1,1.8618e+06
57000,1,3.29735e+06
58000,1,3.29735e+06
59000,1,1.8618e+06
60000,1,1.59881e+06
61000,1,1.59881e+06
62000,1,1.85364e+06
63000,1,1.85363e+06
64000,1,1.8618e+06
65000,1,1.8618e+06
66000,1,1.8618e+06
67000,1,1.85367e+06
68000,1,1.85367e+06
69000,1,1.55675e+06
70000,1,1.41728e+06
71000,1,1.41689e+06
72000,1,1.85363e+06
73000,1,1.85363e+06
74000,1,1.84944e+06
75000,1,1.83438e+06
76000,1,1.82677e+06
77000,1,1.55675e+06
78000,1,1.28375e+06
79000,1,1.41688e+06
80000,1,1.41688e+06
81000,1,1.41688e+06
82000,1,1.81875e+06
83000,1,1.81793e+06
84000,1,1.25076e+06
85000,1,1.25076e+06
86000,1,1.21841e+06
87000,1,1.21105e+06
88000,1,1.16909e+06
89000,1,1.1582e+06
90000,1,1.15807e+06
91000,1,1.21841e+06
92000,1,1.19228e+06
93000,1,1.19152e+06
94000,1,1.21841e+06
95000,1,1.21841e+06
96000,1,1.15698e+06
97000,1,1.12475e+06
98000,1,1.08991e+06
1000,1,3.37418e+07
2000,1,3.35021e+07
3000,1,3.2544e+07
4000,1,2.53938e+07
5000,1,3.91918e+08
6000,1,4.5616e+07
7000,1,4.09206e+07
8000,1,7.80415e+07
9000,1,3.89051e+07
10000,1,2.52634e+07
11000,1,2.37714e+07
12000,1,2.32646e+07
13000,1,2.5247e+07
14000,1,2.52454e+07
15000,1,3.36606e+07
16000,1,3.36606e+07
17000,1,3.36606e+07
18000,1,2.98257e+07
19000,1,1.94746e+07
20000,1,1.54502e+07
21000,1,1.54502e+07
22000,1,1.54502e+07
23000,1,2.52454e+07
24000,1,2.52454e+07
25000,1,2.32528e+07
26000,1,2.32528e+07
27000,1,2.32528e+07
28000,1,1.13997e+07
29000,1,5.02987e+06
30000,1,1.54502e+07
31000,1,1.54502e+07
32000,1,4.9146e+06
33000,1,4.9146e+06
34000,1,4.83274e+06
35000,1,2.16417e+07
36000,1,1.92681e+07
37000,1,4.83186e+06
38000,1,4.60107e+06
39000,1,4.39783e+06
40000,1,4.8312e+06
41000,1,4.8312e+06
42000,1,4.29891e+06
43000,1,4.25238e+06
44000,1,4.24651e+06
45000,1,1.54502e+07
46000,1,1.54502e+07
47000,1,4.26529e+06
48000,1,4.09018e+06
49000,1,3.90943e+06
50000,1,3.88748e+06
51000,1,3.88748e+06
52000,1,4.24613e+06
53000,1,4.24592e+06
54000,1,4.2459e+06
55000,1,4.24629e+06
56000,1,4.24629e+06
57000,1,3.8203e+06
58000,1,3.75186e+06
59000,1,3.61005e+06
60000,1,3.61005e+06
61000,1,3.61005e+06
62000,1,4.2459e+06
63000,1,4.2459e+06
64000,1,3.88748e+06
65000,1,3.88748e+06
66000,1,3.88748e+06
67000,1,3.56096e+06
68000,1,3.48811e+06
69000,1,3.39771e+06
70000,1,3.39545e+06
71000,1,3.39544e+06
72000,1,3.88748e+06
73000,1,3.85687e+06
74000,1,3.59638e+06
75000,1,3.53902e+06
76000,1,3.53605e+06
77000,1,3.32653e+06
78000,1,3.26953e+06
79000,1,3.39544e+06
80000,1,3.39544e+06
