Función, BestFitness
1,2.274793e+08
2,7.025400e+09
3,7.394745e+04
4,1.170964e+03
5,2.093830e+01
6,2.321660e+01
7,8.408522e+01
8,1.073751e+02
9,1.390852e+02
10,3.395309e+03
11,5.261290e+03
12,2.000201e+00
13,1.724799e+00
14,2.684803e+01
15,4.608759e+03
16,1.303387e+01
17,1.793619e+07
18,7.697721e+07
19,1.056772e+02
20,7.238761e+04
21,4.240054e+06
22,8.462819e+02
23,3.616322e+02
24,2.585236e+02
25,2.246415e+02
26,1.266309e+02
27,9.419269e+02
28,2.478586e+03
29,4.633680e+07
30,2.255244e+05
