Función, BestFitness
1,2.837747e+07
2,4.687510e+08
3,2.328770e+04
4,1.617304e+02
5,2.110744e+01
6,1.147026e+01
7,4.207005e+00
8,5.480129e+01
9,7.947919e+01
10,1.596965e+03
11,4.613328e+03
12,3.417033e+00
13,5.616945e-01
14,4.248352e-01
15,1.465709e+02
16,1.274114e+01
17,4.770299e+06
18,3.900386e+04
19,2.499975e+01
20,3.839102e+04
21,7.611920e+05
22,5.376101e+02
23,3.187612e+02
24,2.399936e+02
25,2.136464e+02
26,1.005173e+02
27,5.858266e+02
28,1.028031e+03
29,4.362865e+03
30,1.336234e+04
